Running command: python kuramoto_main.py   --exp_name BTFF_g15_s321   --seed 321   --n_train_glyphs 15   --n_train 2000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type baseline --use_omega --animate
>>> Hyper‑parameters
exp_name            : BTFF_g15_s321
seed                : 321
checkpoint_every    : 10
load_model          : final
model_type          : baseline
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : True
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : False
n_train_glyphs      : 15
n_train             : 2000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.5751 | acc=0.8179
S/D training complete.

Epoch 1/50 | Train Loss=0.7169, Acc=0.4820 | Val Loss=0.6864, Acc=0.5500
Epoch 2/50 | Train Loss=0.6885, Acc=0.5375 | Val Loss=0.6797, Acc=0.5200
Epoch 3/50 | Train Loss=0.6755, Acc=0.5910 | Val Loss=0.6626, Acc=0.6200
Epoch 4/50 | Train Loss=0.6521, Acc=0.7055 | Val Loss=0.6283, Acc=0.8500
Epoch 5/50 | Train Loss=0.6130, Acc=0.8100 | Val Loss=0.5869, Acc=0.9400
Epoch 6/50 | Train Loss=0.5580, Acc=0.8655 | Val Loss=0.5322, Acc=0.9300
Epoch 7/50 | Train Loss=0.4957, Acc=0.9080 | Val Loss=0.4574, Acc=0.9700
Epoch 8/50 | Train Loss=0.4215, Acc=0.9480 | Val Loss=0.3910, Acc=0.9700
Epoch 9/50 | Train Loss=0.3535, Acc=0.9625 | Val Loss=0.3226, Acc=0.9700
Epoch 10/50 | Train Loss=0.2964, Acc=0.9645 | Val Loss=0.2748, Acc=0.9500
Epoch 11/50 | Train Loss=0.2471, Acc=0.9745 | Val Loss=0.2485, Acc=0.9500
Epoch 12/50 | Train Loss=0.2096, Acc=0.9780 | Val Loss=0.1948, Acc=1.0000
