Running command: python kuramoto_main.py   --exp_name KFFF_g95_s321   --seed 321   --n_train_glyphs 95   --n_train 4000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type kuramoto --animate
>>> Hyper‑parameters
exp_name            : KFFF_g95_s321
seed                : 321
checkpoint_every    : 10
load_model          : final
model_type          : kuramoto
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : False
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : False
n_train_glyphs      : 95
n_train             : 4000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.1045 | acc=0.9597
S/D training complete.

Epoch 1/50 | Train Loss=0.6791, Acc=0.5775 | Val Loss=0.6237, Acc=0.7600
Epoch 2/50 | Train Loss=0.5518, Acc=0.8740 | Val Loss=0.4318, Acc=0.9500
Epoch 3/50 | Train Loss=0.3457, Acc=0.9460 | Val Loss=0.2714, Acc=0.9600
Epoch 4/50 | Train Loss=0.2212, Acc=0.9577 | Val Loss=0.1810, Acc=0.9600
Epoch 5/50 | Train Loss=0.1719, Acc=0.9593 | Val Loss=0.1409, Acc=0.9400
Epoch 6/50 | Train Loss=0.1444, Acc=0.9630 | Val Loss=0.1192, Acc=0.9600
Epoch 7/50 | Train Loss=0.1304, Acc=0.9630 | Val Loss=0.0995, Acc=0.9600
Epoch 8/50 | Train Loss=0.1189, Acc=0.9637 | Val Loss=0.0705, Acc=0.9900
Epoch 9/50 | Train Loss=0.1136, Acc=0.9627 | Val Loss=0.0855, Acc=0.9600
Epoch 10/50 | Train Loss=0.1047, Acc=0.9660 | Val Loss=0.1216, Acc=0.9500
Epoch 11/50 | Train Loss=0.1107, Acc=0.9667 | Val Loss=0.0792, Acc=0.9700
Epoch 12/50 | Train Loss=0.0999, Acc=0.9673 | Val Loss=0.0543, Acc=0.9900
Epoch 13/50 | Train Loss=0.1023, Acc=0.9630 | Val Loss=0.0535, Acc=0.9900
