Running command: python kuramoto_main.py   --exp_name KFFT_g50_s319   --seed 319   --n_train_glyphs 50   --n_train 2000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type kuramoto --symmetric_j --animate
>>> Hyper‑parameters
exp_name            : KFFT_g50_s319
seed                : 319
checkpoint_every    : 10
load_model          : final
model_type          : kuramoto
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : False
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : True
n_train_glyphs      : 50
n_train             : 2000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.4048 | acc=0.8385
S/D training complete.

Epoch 1/50 | Train Loss=0.6596, Acc=0.6130 | Val Loss=0.6114, Acc=0.7600
Epoch 2/50 | Train Loss=0.5732, Acc=0.8025 | Val Loss=0.5218, Acc=0.8800
Epoch 3/50 | Train Loss=0.4722, Acc=0.8675 | Val Loss=0.4285, Acc=0.8400
Epoch 4/50 | Train Loss=0.3995, Acc=0.8775 | Val Loss=0.3130, Acc=0.9400
Epoch 5/50 | Train Loss=0.3437, Acc=0.8895 | Val Loss=0.2854, Acc=0.9200
Epoch 6/50 | Train Loss=0.3153, Acc=0.8875 | Val Loss=0.2577, Acc=0.9500
Epoch 7/50 | Train Loss=0.2988, Acc=0.8865 | Val Loss=0.2654, Acc=0.9100
Epoch 8/50 | Train Loss=0.2945, Acc=0.8885 | Val Loss=0.3057, Acc=0.9200
Epoch 9/50 | Train Loss=0.2734, Acc=0.8960 | Val Loss=0.2310, Acc=0.9300
Epoch 10/50 | Train Loss=0.2726, Acc=0.8920 | Val Loss=0.3314, Acc=0.8700
Epoch 11/50 | Train Loss=0.2906, Acc=0.8910 | Val Loss=0.2840, Acc=0.9000
Epoch 12/50 | Train Loss=0.2627, Acc=0.8975 | Val Loss=0.3280, Acc=0.8700
Epoch 13/50 | Train Loss=0.2612, Acc=0.8955 | Val Loss=0.3036, Acc=0.8900
Epoch 14/50 | Train Loss=0.2803, Acc=0.8850 | Val Loss=0.3174, Acc=0.9000
Epoch 15/50 | Train Loss=0.2644, Acc=0.9025 | Val Loss=0.2055, Acc=0.9300
Epoch 16/50 | Train Loss=0.2611, Acc=0.8950 | Val Loss=0.2426, Acc=0.9000
Epoch 17/50 | Train Loss=0.2773, Acc=0.8945 | Val Loss=0.2465, Acc=0.8900
Epoch 18/50 | Train Loss=0.2608, Acc=0.8965 | Val Loss=0.2537, Acc=0.9000
Epoch 19/50 | Train Loss=0.2629, Acc=0.8905 | Val Loss=0.2425, Acc=0.9400
Epoch 20/50 | Train Loss=0.2651, Acc=0.8970 | Val Loss=0.2452, Acc=0.8900
Epoch 21/50 | Train Loss=0.2578, Acc=0.8955 | Val Loss=0.2909, Acc=0.9200
Epoch 22/50 | Train Loss=0.2542, Acc=0.9060 | Val Loss=0.2491, Acc=0.8900
Epoch 23/50 | Train Loss=0.2569, Acc=0.8995 | Val Loss=0.2753, Acc=0.8700
Epoch 24/50 | Train Loss=0.2696, Acc=0.8925 | Val Loss=0.2621, Acc=0.9100
Epoch 25/50 | Train Loss=0.2655, Acc=0.9045 | Val Loss=0.2410, Acc=0.8900
Epoch 26/50 | Train Loss=0.2569, Acc=0.8925 | Val Loss=0.2217, Acc=0.9000
Epoch 27/50 | Train Loss=0.2638, Acc=0.9015 | Val Loss=0.3311, Acc=0.8800
Epoch 28/50 | Train Loss=0.2592, Acc=0.9015 | Val Loss=0.2430, Acc=0.9100
Epoch 29/50 | Train Loss=0.2678, Acc=0.8980 | Val Loss=0.2889, Acc=0.9000
Epoch 30/50 | Train Loss=0.2724, Acc=0.8940 | Val Loss=0.3127, Acc=0.9000
Epoch 31/50 | Train Loss=0.2562, Acc=0.8950 | Val Loss=0.1710, Acc=0.9500
Epoch 32/50 | Train Loss=0.2554, Acc=0.9060 | Val Loss=0.2247, Acc=0.9400
Epoch 33/50 | Train Loss=0.2582, Acc=0.8950 | Val Loss=0.2765, Acc=0.8900
Epoch 34/50 | Train Loss=0.2574, Acc=0.8975 | Val Loss=0.2691, Acc=0.9000
Epoch 35/50 | Train Loss=0.2529, Acc=0.9050 | Val Loss=0.1997, Acc=0.9300
Epoch 36/50 | Train Loss=0.2621, Acc=0.8985 | Val Loss=0.3823, Acc=0.8600
Epoch 37/50 | Train Loss=0.2627, Acc=0.8995 | Val Loss=0.3347, Acc=0.8800
Epoch 38/50 | Train Loss=0.2503, Acc=0.9040 | Val Loss=0.2155, Acc=0.9200
Epoch 39/50 | Train Loss=0.2498, Acc=0.8950 | Val Loss=0.2505, Acc=0.9200
