Running command: python kuramoto_main.py   --exp_name KFFF_g50_s319   --seed 319   --n_train_glyphs 50   --n_train 2000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type kuramoto --animate
>>> Hyper‑parameters
exp_name            : KFFF_g50_s319
seed                : 319
checkpoint_every    : 10
load_model          : final
model_type          : kuramoto
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : False
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : False
n_train_glyphs      : 50
n_train             : 2000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.1765 | acc=0.9317
S/D training complete.

Epoch 1/50 | Train Loss=0.6694, Acc=0.6075 | Val Loss=0.6217, Acc=0.8200
Epoch 2/50 | Train Loss=0.6067, Acc=0.8100 | Val Loss=0.5544, Acc=0.8900
Epoch 3/50 | Train Loss=0.5042, Acc=0.8965 | Val Loss=0.4391, Acc=0.9200
Epoch 4/50 | Train Loss=0.4003, Acc=0.9345 | Val Loss=0.3155, Acc=0.9600
Epoch 5/50 | Train Loss=0.3044, Acc=0.9365 | Val Loss=0.2526, Acc=0.9800
Epoch 6/50 | Train Loss=0.2495, Acc=0.9485 | Val Loss=0.2108, Acc=0.9600
Epoch 7/50 | Train Loss=0.2088, Acc=0.9475 | Val Loss=0.1496, Acc=0.9900
Epoch 8/50 | Train Loss=0.1876, Acc=0.9455 | Val Loss=0.1346, Acc=1.0000
Epoch 9/50 | Train Loss=0.1621, Acc=0.9540 | Val Loss=0.1547, Acc=0.9800
Epoch 10/50 | Train Loss=0.1465, Acc=0.9605 | Val Loss=0.1340, Acc=0.9700
Epoch 11/50 | Train Loss=0.1343, Acc=0.9690 | Val Loss=0.1339, Acc=0.9600
Epoch 12/50 | Train Loss=0.1306, Acc=0.9625 | Val Loss=0.1126, Acc=0.9700
Epoch 13/50 | Train Loss=0.1271, Acc=0.9595 | Val Loss=0.0807, Acc=1.0000
Epoch 14/50 | Train Loss=0.1426, Acc=0.9505 | Val Loss=0.0976, Acc=0.9900
Epoch 15/50 | Train Loss=0.1282, Acc=0.9595 | Val Loss=0.0792, Acc=0.9800
Epoch 16/50 | Train Loss=0.1148, Acc=0.9625 | Val Loss=0.0750, Acc=0.9700
Epoch 17/50 | Train Loss=0.1242, Acc=0.9575 | Val Loss=0.0869, Acc=1.0000
Epoch 18/50 | Train Loss=0.1111, Acc=0.9625 | Val Loss=0.0937, Acc=0.9800
Epoch 19/50 | Train Loss=0.1047, Acc=0.9680 | Val Loss=0.0658, Acc=0.9800
Epoch 20/50 | Train Loss=0.1177, Acc=0.9610 | Val Loss=0.0880, Acc=0.9600
Epoch 21/50 | Train Loss=0.1001, Acc=0.9680 | Val Loss=0.0928, Acc=0.9900
Epoch 22/50 | Train Loss=0.1052, Acc=0.9670 | Val Loss=0.0742, Acc=0.9700
Epoch 23/50 | Train Loss=0.1054, Acc=0.9690 | Val Loss=0.0709, Acc=0.9700
Epoch 24/50 | Train Loss=0.1044, Acc=0.9655 | Val Loss=0.1056, Acc=0.9600
Epoch 25/50 | Train Loss=0.1067, Acc=0.9620 | Val Loss=0.0583, Acc=0.9900
