Running command: python kuramoto_main.py   --exp_name BTFF_g15_s123   --seed 123   --n_train_glyphs 15   --n_train 2000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type baseline --use_omega --animate
>>> Hyper‑parameters
exp_name            : BTFF_g15_s123
seed                : 123
checkpoint_every    : 10
load_model          : final
model_type          : baseline
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : True
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : False
n_train_glyphs      : 15
n_train             : 2000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.5234 | acc=0.8283
S/D training complete.

Epoch 1/50 | Train Loss=0.6843, Acc=0.5700 | Val Loss=0.6855, Acc=0.5300
Epoch 2/50 | Train Loss=0.6408, Acc=0.7090 | Val Loss=0.6265, Acc=0.8400
Epoch 3/50 | Train Loss=0.5848, Acc=0.8345 | Val Loss=0.5611, Acc=0.9700
Epoch 4/50 | Train Loss=0.5005, Acc=0.9275 | Val Loss=0.4798, Acc=0.9000
Epoch 5/50 | Train Loss=0.4053, Acc=0.9580 | Val Loss=0.3702, Acc=0.9900
Epoch 6/50 | Train Loss=0.3142, Acc=0.9825 | Val Loss=0.2786, Acc=1.0000
Epoch 7/50 | Train Loss=0.2496, Acc=0.9810 | Val Loss=0.2138, Acc=1.0000
Epoch 8/50 | Train Loss=0.1944, Acc=0.9875 | Val Loss=0.1653, Acc=0.9900
Epoch 9/50 | Train Loss=0.1573, Acc=0.9910 | Val Loss=0.1333, Acc=1.0000
Epoch 10/50 | Train Loss=0.1303, Acc=0.9910 | Val Loss=0.0998, Acc=1.0000
Epoch 11/50 | Train Loss=0.1104, Acc=0.9925 | Val Loss=0.0830, Acc=1.0000
Epoch 12/50 | Train Loss=0.0950, Acc=0.9950 | Val Loss=0.0863, Acc=0.9900
Epoch 13/50 | Train Loss=0.0791, Acc=0.9935 | Val Loss=0.0693, Acc=1.0000
Epoch 14/50 | Train Loss=0.0710, Acc=0.9965 | Val Loss=0.0696, Acc=0.9800
Epoch 15/50 | Train Loss=0.0635, Acc=0.9965 | Val Loss=0.0512, Acc=1.0000
Epoch 16/50 | Train Loss=0.0535, Acc=0.9975 | Val Loss=0.0441, Acc=1.0000
Epoch 17/50 | Train Loss=0.0513, Acc=0.9975 | Val Loss=0.0470, Acc=1.0000
Epoch 18/50 | Train Loss=0.0444, Acc=0.9985 | Val Loss=0.0349, Acc=1.0000
Epoch 19/50 | Train Loss=0.0407, Acc=0.9985 | Val Loss=0.0280, Acc=1.0000
Epoch 20/50 | Train Loss=0.0397, Acc=0.9970 | Val Loss=0.0376, Acc=1.0000
