Running command: python kuramoto_main.py   --exp_name KTFF_g15_s123   --seed 123   --n_train_glyphs 15   --n_train 2000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type kuramoto --use_omega --animate
>>> Hyper‑parameters
exp_name            : KTFF_g15_s123
seed                : 123
checkpoint_every    : 10
load_model          : final
model_type          : kuramoto
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : True
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : False
n_train_glyphs      : 15
n_train             : 2000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.8074 | acc=0.7958
S/D training complete.

Epoch 1/50 | Train Loss=0.6311, Acc=0.7935 | Val Loss=0.5725, Acc=0.9700
Epoch 2/50 | Train Loss=0.5097, Acc=0.9660 | Val Loss=0.4230, Acc=1.0000
Epoch 3/50 | Train Loss=0.3437, Acc=0.9880 | Val Loss=0.2676, Acc=1.0000
Epoch 4/50 | Train Loss=0.2140, Acc=0.9860 | Val Loss=0.1546, Acc=0.9900
Epoch 5/50 | Train Loss=0.1359, Acc=0.9860 | Val Loss=0.1131, Acc=0.9800
Epoch 6/50 | Train Loss=0.0960, Acc=0.9885 | Val Loss=0.0856, Acc=0.9900
Epoch 7/50 | Train Loss=0.0751, Acc=0.9890 | Val Loss=0.0513, Acc=0.9900
Epoch 8/50 | Train Loss=0.0612, Acc=0.9910 | Val Loss=0.0370, Acc=1.0000
Epoch 9/50 | Train Loss=0.0584, Acc=0.9875 | Val Loss=0.0288, Acc=1.0000
Epoch 10/50 | Train Loss=0.0493, Acc=0.9915 | Val Loss=0.0338, Acc=1.0000
Epoch 11/50 | Train Loss=0.0491, Acc=0.9880 | Val Loss=0.0348, Acc=0.9900
Epoch 12/50 | Train Loss=0.0431, Acc=0.9890 | Val Loss=0.0196, Acc=1.0000
Epoch 13/50 | Train Loss=0.0471, Acc=0.9850 | Val Loss=0.0285, Acc=1.0000
Epoch 14/50 | Train Loss=0.0340, Acc=0.9905 | Val Loss=0.0745, Acc=0.9800
Epoch 15/50 | Train Loss=0.0386, Acc=0.9885 | Val Loss=0.0237, Acc=1.0000
Epoch 16/50 | Train Loss=0.0349, Acc=0.9920 | Val Loss=0.0131, Acc=1.0000
Epoch 17/50 | Train Loss=0.0348, Acc=0.9920 | Val Loss=0.0110, Acc=1.0000
Epoch 18/50 | Train Loss=0.0321, Acc=0.9930 | Val Loss=0.0382, Acc=0.9900
