Running command: python kuramoto_main.py   --exp_name KFFF_g95_s492   --seed 492   --n_train_glyphs 95   --n_train 4000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type kuramoto --animate
>>> Hyper‑parameters
exp_name            : KFFF_g95_s492
seed                : 492
checkpoint_every    : 10
load_model          : final
model_type          : kuramoto
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : False
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : False
n_train_glyphs      : 95
n_train             : 4000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.0742 | acc=0.9719
S/D training complete.

Epoch 1/50 | Train Loss=0.6130, Acc=0.7598 | Val Loss=0.4645, Acc=0.9700
Epoch 38/50 | Train Loss=0.0561, Acc=0.9828 | Val Loss=0.0512, Acc=0.9800
Epoch 39/50 | Train Loss=0.0606, Acc=0.9828 | Val Loss=0.0436, Acc=0.9900
Epoch 40/50 | Train Loss=0.0716, Acc=0.9782 | Val Loss=0.0499, Acc=0.9800
Epoch 41/50 | Train Loss=0.0669, Acc=0.9785 | Val Loss=0.0428, Acc=0.9900
Epoch 42/50 | Train Loss=0.0574, Acc=0.9822 | Val Loss=0.0433, Acc=0.9800
Epoch 43/50 | Train Loss=0.0548, Acc=0.9830 | Val Loss=0.0370, Acc=0.9900
Epoch 44/50 | Train Loss=0.0600, Acc=0.9795 | Val Loss=0.0983, Acc=0.9700
Epoch 45/50 | Train Loss=0.0566, Acc=0.9828 | Val Loss=0.0374, Acc=0.9900
Epoch 46/50 | Train Loss=0.0567, Acc=0.9808 | Val Loss=0.0296, Acc=1.0000
Epoch 47/50 | Train Loss=0.0650, Acc=0.9805 | Val Loss=0.0477, Acc=0.9800
Epoch 48/50 | Train Loss=0.0603, Acc=0.9800 | Val Loss=0.0687, Acc=0.9800
Epoch 49/50 | Train Loss=0.0690, Acc=0.9735 | Val Loss=0.0410, Acc=0.9900
Epoch 50/50 | Train Loss=0.0547, Acc=0.9835 | Val Loss=0.0242, Acc=0.9900

RMTS test loss=0.0943 | acc=0.9663
R-MTS training complete.
