Running command: python kuramoto_main.py   --exp_name KFFF_g95_s42   --seed 42   --n_train_glyphs 95   --n_train 4000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type kuramoto --animate
>>> Hyper‑parameters
exp_name            : KFFF_g95_s42
seed                : 42
checkpoint_every    : 10
load_model          : final
model_type          : kuramoto
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : False
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : False
n_train_glyphs      : 95
n_train             : 4000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.1155 | acc=0.9561
S/D training complete.

Epoch 1/50 | Train Loss=0.6563, Acc=0.6552 | Val Loss=0.5918, Acc=0.8700
Epoch 2/50 | Train Loss=0.4617, Acc=0.9255 | Val Loss=0.3142, Acc=0.9800
Epoch 3/50 | Train Loss=0.2493, Acc=0.9560 | Val Loss=0.1590, Acc=0.9800
Epoch 4/50 | Train Loss=0.1545, Acc=0.9670 | Val Loss=0.1094, Acc=0.9900
Epoch 5/50 | Train Loss=0.1195, Acc=0.9735 | Val Loss=0.0609, Acc=1.0000
Epoch 6/50 | Train Loss=0.0992, Acc=0.9722 | Val Loss=0.0518, Acc=1.0000
Epoch 7/50 | Train Loss=0.0852, Acc=0.9770 | Val Loss=0.0826, Acc=0.9700
Epoch 8/50 | Train Loss=0.0817, Acc=0.9772 | Val Loss=0.0290, Acc=1.0000
Epoch 9/50 | Train Loss=0.0758, Acc=0.9785 | Val Loss=0.0378, Acc=1.0000
Epoch 10/50 | Train Loss=0.0721, Acc=0.9778 | Val Loss=0.0330, Acc=0.9900
Epoch 11/50 | Train Loss=0.0657, Acc=0.9802 | Val Loss=0.0294, Acc=0.9900
Epoch 12/50 | Train Loss=0.0623, Acc=0.9802 | Val Loss=0.0302, Acc=1.0000
Epoch 13/50 | Train Loss=0.0681, Acc=0.9770 | Val Loss=0.0511, Acc=0.9800
Epoch 14/50 | Train Loss=0.0632, Acc=0.9780 | Val Loss=0.0896, Acc=0.9800
Epoch 15/50 | Train Loss=0.0625, Acc=0.9820 | Val Loss=0.0389, Acc=0.9900
Epoch 16/50 | Train Loss=0.0658, Acc=0.9810 | Val Loss=0.0270, Acc=0.9900
Epoch 17/50 | Train Loss=0.0620, Acc=0.9812 | Val Loss=0.0204, Acc=1.0000
Epoch 18/50 | Train Loss=0.0555, Acc=0.9832 | Val Loss=0.0324, Acc=0.9800
Epoch 19/50 | Train Loss=0.0500, Acc=0.9868 | Val Loss=0.0153, Acc=1.0000
Epoch 20/50 | Train Loss=0.0580, Acc=0.9830 | Val Loss=0.0329, Acc=0.9900
Epoch 21/50 | Train Loss=0.0557, Acc=0.9820 | Val Loss=0.0270, Acc=0.9900
Epoch 22/50 | Train Loss=0.0593, Acc=0.9808 | Val Loss=0.0405, Acc=0.9900
Epoch 23/50 | Train Loss=0.0535, Acc=0.9815 | Val Loss=0.0140, Acc=1.0000
Epoch 24/50 | Train Loss=0.0617, Acc=0.9828 | Val Loss=0.0136, Acc=0.9900
Epoch 25/50 | Train Loss=0.0574, Acc=0.9838 | Val Loss=0.0172, Acc=1.0000
Epoch 26/50 | Train Loss=0.0582, Acc=0.9790 | Val Loss=0.0480, Acc=0.9800
Epoch 27/50 | Train Loss=0.0491, Acc=0.9838 | Val Loss=0.0185, Acc=1.0000
Epoch 28/50 | Train Loss=0.0517, Acc=0.9840 | Val Loss=0.0537, Acc=0.9800
Epoch 29/50 | Train Loss=0.0508, Acc=0.9842 | Val Loss=0.0393, Acc=0.9900
Epoch 30/50 | Train Loss=0.0566, Acc=0.9802 | Val Loss=0.0249, Acc=0.9900
Epoch 31/50 | Train Loss=0.0513, Acc=0.9798 | Val Loss=0.0113, Acc=1.0000
Epoch 32/50 | Train Loss=0.0568, Acc=0.9815 | Val Loss=0.0194, Acc=0.9900
Epoch 33/50 | Train Loss=0.0547, Acc=0.9825 | Val Loss=0.0078, Acc=1.0000
Epoch 34/50 | Train Loss=0.0512, Acc=0.9845 | Val Loss=0.0192, Acc=1.0000
Epoch 35/50 | Train Loss=0.0580, Acc=0.9812 | Val Loss=0.0233, Acc=1.0000
Epoch 36/50 | Train Loss=0.0502, Acc=0.9838 | Val Loss=0.0185, Acc=1.0000
Epoch 37/50 | Train Loss=0.0495, Acc=0.9820 | Val Loss=0.0253, Acc=0.9800
Epoch 38/50 | Train Loss=0.0547, Acc=0.9822 | Val Loss=0.0144, Acc=1.0000
Epoch 39/50 | Train Loss=0.0512, Acc=0.9848 | Val Loss=0.0238, Acc=0.9900
Epoch 40/50 | Train Loss=0.0488, Acc=0.9835 | Val Loss=0.0056, Acc=1.0000
Epoch 41/50 | Train Loss=0.0512, Acc=0.9845 | Val Loss=0.0278, Acc=1.0000
Epoch 42/50 | Train Loss=0.0556, Acc=0.9832 | Val Loss=0.0448, Acc=0.9900
