Running command: python kuramoto_main.py   --exp_name KFFT_g50_s492   --seed 492   --n_train_glyphs 50   --n_train 2000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type kuramoto --symmetric_j --animate
>>> Hyper‑parameters
exp_name            : KFFT_g50_s492
seed                : 492
checkpoint_every    : 10
load_model          : final
model_type          : kuramoto
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : False
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : True
n_train_glyphs      : 50
n_train             : 2000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.3088 | acc=0.8833
S/D training complete.

Epoch 1/50 | Train Loss=0.6813, Acc=0.5620 | Val Loss=0.6712, Acc=0.6300
Epoch 2/50 | Train Loss=0.6428, Acc=0.6840 | Val Loss=0.6149, Acc=0.8000
Epoch 3/50 | Train Loss=0.5755, Acc=0.8330 | Val Loss=0.5424, Acc=0.8300
Epoch 4/50 | Train Loss=0.4871, Acc=0.8865 | Val Loss=0.4362, Acc=0.9300
Epoch 5/50 | Train Loss=0.4021, Acc=0.9015 | Val Loss=0.3477, Acc=0.9300
Epoch 6/50 | Train Loss=0.3421, Acc=0.9055 | Val Loss=0.3858, Acc=0.8200
Epoch 7/50 | Train Loss=0.3040, Acc=0.9085 | Val Loss=0.3173, Acc=0.8600
Epoch 8/50 | Train Loss=0.2770, Acc=0.9110 | Val Loss=0.2385, Acc=0.9200
Epoch 9/50 | Train Loss=0.2715, Acc=0.9095 | Val Loss=0.2770, Acc=0.9100
Epoch 10/50 | Train Loss=0.2373, Acc=0.9235 | Val Loss=0.2816, Acc=0.8600
Epoch 11/50 | Train Loss=0.2464, Acc=0.9080 | Val Loss=0.2394, Acc=0.9000
Epoch 12/50 | Train Loss=0.2428, Acc=0.9140 | Val Loss=0.2549, Acc=0.9000
Epoch 13/50 | Train Loss=0.2375, Acc=0.9120 | Val Loss=0.2515, Acc=0.9000
Epoch 14/50 | Train Loss=0.2227, Acc=0.9160 | Val Loss=0.2290, Acc=0.9100
Epoch 15/50 | Train Loss=0.2185, Acc=0.9165 | Val Loss=0.2378, Acc=0.9000
Epoch 16/50 | Train Loss=0.2187, Acc=0.9175 | Val Loss=0.2740, Acc=0.8900
Epoch 17/50 | Train Loss=0.2118, Acc=0.9260 | Val Loss=0.2142, Acc=0.9100
Epoch 18/50 | Train Loss=0.2097, Acc=0.9270 | Val Loss=0.2849, Acc=0.8900
Epoch 19/50 | Train Loss=0.2139, Acc=0.9220 | Val Loss=0.1754, Acc=0.9400
Epoch 20/50 | Train Loss=0.2121, Acc=0.9165 | Val Loss=0.1915, Acc=0.9300
Epoch 21/50 | Train Loss=0.2118, Acc=0.9235 | Val Loss=0.2224, Acc=0.9200
