Running command: python kuramoto_main.py   --exp_name KFFT_g95_s42   --seed 42   --n_train_glyphs 95   --n_train 4000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type kuramoto --symmetric_j --animate
>>> Hyper‑parameters
exp_name            : KFFT_g95_s42
seed                : 42
checkpoint_every    : 10
load_model          : final
model_type          : kuramoto
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : False
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : True
n_train_glyphs      : 95
n_train             : 4000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.2300 | acc=0.9379
S/D training complete.

Epoch 1/50 | Train Loss=0.6297, Acc=0.7305 | Val Loss=0.5419, Acc=0.9200
Epoch 2/50 | Train Loss=0.3961, Acc=0.9570 | Val Loss=0.2676, Acc=0.9700
Epoch 3/50 | Train Loss=0.2048, Acc=0.9702 | Val Loss=0.1545, Acc=0.9700
Epoch 4/50 | Train Loss=0.1323, Acc=0.9715 | Val Loss=0.1171, Acc=0.9900
Epoch 5/50 | Train Loss=0.1082, Acc=0.9718 | Val Loss=0.0804, Acc=0.9900
Epoch 6/50 | Train Loss=0.0919, Acc=0.9765 | Val Loss=0.0644, Acc=0.9800
Epoch 7/50 | Train Loss=0.0879, Acc=0.9730 | Val Loss=0.0730, Acc=0.9700
Epoch 8/50 | Train Loss=0.0870, Acc=0.9740 | Val Loss=0.0646, Acc=0.9700
Epoch 9/50 | Train Loss=0.0767, Acc=0.9770 | Val Loss=0.0448, Acc=0.9900
Epoch 10/50 | Train Loss=0.0790, Acc=0.9755 | Val Loss=0.0502, Acc=0.9900
Epoch 11/50 | Train Loss=0.0714, Acc=0.9788 | Val Loss=0.0600, Acc=0.9800
Epoch 12/50 | Train Loss=0.0737, Acc=0.9770 | Val Loss=0.0421, Acc=1.0000
Epoch 13/50 | Train Loss=0.0792, Acc=0.9755 | Val Loss=0.0441, Acc=0.9900
Epoch 14/50 | Train Loss=0.0683, Acc=0.9785 | Val Loss=0.0553, Acc=0.9700
Epoch 15/50 | Train Loss=0.0726, Acc=0.9750 | Val Loss=0.0541, Acc=0.9900
Epoch 16/50 | Train Loss=0.0726, Acc=0.9770 | Val Loss=0.0415, Acc=0.9800
Epoch 17/50 | Train Loss=0.0684, Acc=0.9778 | Val Loss=0.0949, Acc=0.9700
Epoch 18/50 | Train Loss=0.0724, Acc=0.9780 | Val Loss=0.0496, Acc=0.9700
Epoch 19/50 | Train Loss=0.0661, Acc=0.9798 | Val Loss=0.0435, Acc=0.9800
Epoch 20/50 | Train Loss=0.0796, Acc=0.9735 | Val Loss=0.0371, Acc=0.9800
Epoch 21/50 | Train Loss=0.0688, Acc=0.9755 | Val Loss=0.0361, Acc=1.0000
Epoch 22/50 | Train Loss=0.0631, Acc=0.9798 | Val Loss=0.0434, Acc=0.9900
Epoch 23/50 | Train Loss=0.0732, Acc=0.9765 | Val Loss=0.0271, Acc=0.9900
Epoch 24/50 | Train Loss=0.0738, Acc=0.9760 | Val Loss=0.0383, Acc=0.9800
Epoch 25/50 | Train Loss=0.0654, Acc=0.9792 | Val Loss=0.0386, Acc=0.9800
Epoch 26/50 | Train Loss=0.0683, Acc=0.9765 | Val Loss=0.0452, Acc=0.9800
Epoch 27/50 | Train Loss=0.0631, Acc=0.9778 | Val Loss=0.0445, Acc=0.9800
Epoch 28/50 | Train Loss=0.0605, Acc=0.9818 | Val Loss=0.0594, Acc=0.9700
Epoch 29/50 | Train Loss=0.0669, Acc=0.9760 | Val Loss=0.0191, Acc=1.0000
Epoch 30/50 | Train Loss=0.0663, Acc=0.9762 | Val Loss=0.0310, Acc=0.9900
Epoch 31/50 | Train Loss=0.0671, Acc=0.9770 | Val Loss=0.0447, Acc=0.9800
Epoch 32/50 | Train Loss=0.0710, Acc=0.9755 | Val Loss=0.0233, Acc=1.0000
Epoch 33/50 | Train Loss=0.0700, Acc=0.9772 | Val Loss=0.0225, Acc=1.0000
Epoch 34/50 | Train Loss=0.0631, Acc=0.9798 | Val Loss=0.0519, Acc=0.9700
Epoch 35/50 | Train Loss=0.0672, Acc=0.9785 | Val Loss=0.0493, Acc=0.9900
Epoch 36/50 | Train Loss=0.0580, Acc=0.9820 | Val Loss=0.0202, Acc=1.0000
Epoch 37/50 | Train Loss=0.0588, Acc=0.9800 | Val Loss=0.0738, Acc=0.9700
Epoch 38/50 | Train Loss=0.0647, Acc=0.9790 | Val Loss=0.0646, Acc=0.9700
Epoch 39/50 | Train Loss=0.0685, Acc=0.9780 | Val Loss=0.0166, Acc=0.9900
Epoch 40/50 | Train Loss=0.0637, Acc=0.9795 | Val Loss=0.0428, Acc=0.9800
Epoch 41/50 | Train Loss=0.0731, Acc=0.9742 | Val Loss=0.0573, Acc=0.9900
Epoch 42/50 | Train Loss=0.0617, Acc=0.9812 | Val Loss=0.0319, Acc=0.9900
Epoch 43/50 | Train Loss=0.0645, Acc=0.9788 | Val Loss=0.0408, Acc=0.9900
Epoch 44/50 | Train Loss=0.0663, Acc=0.9788 | Val Loss=0.0316, Acc=0.9900
Epoch 45/50 | Train Loss=0.0681, Acc=0.9760 | Val Loss=0.0487, Acc=0.9900
Epoch 46/50 | Train Loss=0.0644, Acc=0.9790 | Val Loss=0.0349, Acc=0.9800
Epoch 47/50 | Train Loss=0.0644, Acc=0.9788 | Val Loss=0.0305, Acc=0.9900
