Running command: python kuramoto_main.py   --exp_name KFFF_g95_s123   --seed 123   --n_train_glyphs 95   --n_train 4000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type kuramoto --animate
>>> Hyper‑parameters
exp_name            : KFFF_g95_s123
seed                : 123
checkpoint_every    : 10
load_model          : final
model_type          : kuramoto
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : False
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : False
n_train_glyphs      : 95
n_train             : 4000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.1983 | acc=0.9279
S/D training complete.

Epoch 1/50 | Train Loss=0.6642, Acc=0.6950 | Val Loss=0.6011, Acc=0.9200
Epoch 2/50 | Train Loss=0.5104, Acc=0.9400 | Val Loss=0.4392, Acc=0.9100
Epoch 3/50 | Train Loss=0.3003, Acc=0.9650 | Val Loss=0.2495, Acc=0.9500
Epoch 4/50 | Train Loss=0.1800, Acc=0.9708 | Val Loss=0.1931, Acc=0.9700
Epoch 5/50 | Train Loss=0.1359, Acc=0.9712 | Val Loss=0.1452, Acc=0.9500
Epoch 6/50 | Train Loss=0.1129, Acc=0.9728 | Val Loss=0.1292, Acc=0.9500
Epoch 7/50 | Train Loss=0.1011, Acc=0.9748 | Val Loss=0.1468, Acc=0.9500
Epoch 8/50 | Train Loss=0.0951, Acc=0.9742 | Val Loss=0.1257, Acc=0.9800
Epoch 9/50 | Train Loss=0.0907, Acc=0.9758 | Val Loss=0.1375, Acc=0.9600
Epoch 10/50 | Train Loss=0.0891, Acc=0.9728 | Val Loss=0.1090, Acc=0.9600
Epoch 11/50 | Train Loss=0.0781, Acc=0.9750 | Val Loss=0.0668, Acc=0.9800
Epoch 12/50 | Train Loss=0.0778, Acc=0.9765 | Val Loss=0.1079, Acc=0.9800
Epoch 13/50 | Train Loss=0.0816, Acc=0.9745 | Val Loss=0.0947, Acc=0.9600
Epoch 14/50 | Train Loss=0.0742, Acc=0.9780 | Val Loss=0.1323, Acc=0.9700
Epoch 15/50 | Train Loss=0.0842, Acc=0.9735 | Val Loss=0.1414, Acc=0.9400
Epoch 16/50 | Train Loss=0.0761, Acc=0.9782 | Val Loss=0.0636, Acc=0.9700
Epoch 17/50 | Train Loss=0.0773, Acc=0.9740 | Val Loss=0.0977, Acc=0.9700
Epoch 18/50 | Train Loss=0.0746, Acc=0.9772 | Val Loss=0.0638, Acc=0.9600
Epoch 19/50 | Train Loss=0.0914, Acc=0.9708 | Val Loss=0.1317, Acc=0.9800
Epoch 20/50 | Train Loss=0.0632, Acc=0.9802 | Val Loss=0.0563, Acc=0.9800
Epoch 21/50 | Train Loss=0.0670, Acc=0.9800 | Val Loss=0.0764, Acc=0.9600
Epoch 22/50 | Train Loss=0.0727, Acc=0.9782 | Val Loss=0.0776, Acc=0.9800
Epoch 23/50 | Train Loss=0.0725, Acc=0.9792 | Val Loss=0.0841, Acc=0.9600
Epoch 24/50 | Train Loss=0.0690, Acc=0.9772 | Val Loss=0.1453, Acc=0.9500
Epoch 25/50 | Train Loss=0.0723, Acc=0.9755 | Val Loss=0.0551, Acc=0.9900
Epoch 26/50 | Train Loss=0.0742, Acc=0.9745 | Val Loss=0.1223, Acc=0.9700
Epoch 27/50 | Train Loss=0.0782, Acc=0.9755 | Val Loss=0.0694, Acc=0.9600
Epoch 28/50 | Train Loss=0.0671, Acc=0.9802 | Val Loss=0.0826, Acc=0.9700
Epoch 29/50 | Train Loss=0.0720, Acc=0.9760 | Val Loss=0.0877, Acc=0.9600
Epoch 30/50 | Train Loss=0.0689, Acc=0.9760 | Val Loss=0.1205, Acc=0.9600
Epoch 31/50 | Train Loss=0.0729, Acc=0.9768 | Val Loss=0.0581, Acc=0.9800
Epoch 32/50 | Train Loss=0.0641, Acc=0.9798 | Val Loss=0.0644, Acc=0.9800
Epoch 33/50 | Train Loss=0.0634, Acc=0.9785 | Val Loss=0.0898, Acc=0.9800
Epoch 34/50 | Train Loss=0.0765, Acc=0.9750 | Val Loss=0.0923, Acc=0.9800
Epoch 35/50 | Train Loss=0.0734, Acc=0.9762 | Val Loss=0.0628, Acc=0.9500
Epoch 36/50 | Train Loss=0.0754, Acc=0.9750 | Val Loss=0.1385, Acc=0.9500
Epoch 37/50 | Train Loss=0.0655, Acc=0.9802 | Val Loss=0.0377, Acc=0.9900
Epoch 38/50 | Train Loss=0.0748, Acc=0.9745 | Val Loss=0.1564, Acc=0.9400
Epoch 39/50 | Train Loss=0.0741, Acc=0.9760 | Val Loss=0.1125, Acc=0.9800
Epoch 40/50 | Train Loss=0.0623, Acc=0.9818 | Val Loss=0.0979, Acc=0.9600
Epoch 41/50 | Train Loss=0.0770, Acc=0.9738 | Val Loss=0.0705, Acc=0.9700
Epoch 42/50 | Train Loss=0.0669, Acc=0.9808 | Val Loss=0.1406, Acc=0.9700
Epoch 43/50 | Train Loss=0.0704, Acc=0.9780 | Val Loss=0.0738, Acc=0.9800
Epoch 44/50 | Train Loss=0.0637, Acc=0.9788 | Val Loss=0.1340, Acc=0.9700
Epoch 45/50 | Train Loss=0.0686, Acc=0.9795 | Val Loss=0.0805, Acc=0.9800
Epoch 46/50 | Train Loss=0.0741, Acc=0.9752 | Val Loss=0.0935, Acc=0.9700
Epoch 47/50 | Train Loss=0.0712, Acc=0.9768 | Val Loss=0.1006, Acc=0.9700
Epoch 48/50 | Train Loss=0.0612, Acc=0.9810 | Val Loss=0.1081, Acc=0.9800
Epoch 49/50 | Train Loss=0.0627, Acc=0.9805 | Val Loss=0.0967, Acc=0.9600
Epoch 50/50 | Train Loss=0.0743, Acc=0.9770 | Val Loss=0.1076, Acc=0.9800

RMTS test loss=0.2541 | acc=0.9007
R-MTS training complete.
