Running command: python kuramoto_main.py   --exp_name BTFF_g15_s492   --seed 492   --n_train_glyphs 15   --n_train 2000   --n_test 10000   --epochs 50   --rmts_epochs 50   --model_type baseline --use_omega --animate
>>> Hyper‑parameters
exp_name            : BTFF_g15_s492
seed                : 492
checkpoint_every    : 10
load_model          : final
model_type          : baseline
animate             : True
epochs              : 50
rmts_epochs         : 50
batch_size          : 64
lr                  : 0.001
finetune            : None
embedding_dim       : 16
oscillator_dim      : 2
num_steps           : 25
step_size           : 0.1
use_omega           : True
omega_kappa         : 2.0
disable_between     : False
symmetric_j         : False
n_train_glyphs      : 15
n_train             : 2000
n_val               : 100
n_test              : 10000
num_workers         : 2
>>> Starting training …
Running on cuda

S/D test loss=0.5649 | acc=0.8212
S/D training complete.

Epoch 1/50 | Train Loss=0.6832, Acc=0.6085 | Val Loss=0.6743, Acc=0.6100
Epoch 36/50 | Train Loss=0.0256, Acc=0.9955 | Val Loss=0.0186, Acc=0.9900
Epoch 37/50 | Train Loss=0.0264, Acc=0.9955 | Val Loss=0.0104, Acc=1.0000
Epoch 38/50 | Train Loss=0.0282, Acc=0.9935 | Val Loss=0.0247, Acc=0.9900
Epoch 39/50 | Train Loss=0.0299, Acc=0.9945 | Val Loss=0.0165, Acc=0.9900
Epoch 40/50 | Train Loss=0.0277, Acc=0.9945 | Val Loss=0.0184, Acc=1.0000
Epoch 41/50 | Train Loss=0.0287, Acc=0.9950 | Val Loss=0.0154, Acc=1.0000
Epoch 42/50 | Train Loss=0.0261, Acc=0.9960 | Val Loss=0.0127, Acc=1.0000
Epoch 43/50 | Train Loss=0.0235, Acc=0.9960 | Val Loss=0.0097, Acc=1.0000
Epoch 44/50 | Train Loss=0.0249, Acc=0.9960 | Val Loss=0.0153, Acc=1.0000
Epoch 45/50 | Train Loss=0.0256, Acc=0.9935 | Val Loss=0.0144, Acc=0.9900
Epoch 46/50 | Train Loss=0.0247, Acc=0.9945 | Val Loss=0.0121, Acc=1.0000
Epoch 47/50 | Train Loss=0.0245, Acc=0.9940 | Val Loss=0.0186, Acc=1.0000
Epoch 48/50 | Train Loss=0.0207, Acc=0.9960 | Val Loss=0.0121, Acc=1.0000
Epoch 49/50 | Train Loss=0.0235, Acc=0.9945 | Val Loss=0.0072, Acc=1.0000
Epoch 50/50 | Train Loss=0.0214, Acc=0.9955 | Val Loss=0.0095, Acc=1.0000

RMTS test loss=0.7304 | acc=0.7664
R-MTS training complete.
